AIRPORT_TYPE,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,SERVICE_CLASS,REV_ACRFT_DEP_PERF_510,REV_ENP_FREIGHT_217,REV_ENP_MAIL_219
D,11415,DRT,"Del Rio, TX",V,4.00,15.00,0.00
D,12339,IND,"Indianapolis, IN",V,2.00,3.00,0.00
D,13198,MCI,"Kansas City, MO",V,8.00,,
D,10732,BQN,"Aguadilla, PR",V,85.00,429.00,0.00
D,14730,SDF,"Louisville, KY",V,71.00,198.00,0.00
D,12571,JVL,"Beloit/Janesville, WI",V,1.00,,
D,13244,MEM,"Memphis, TN",V,53.00,109.00,0.00
D,13303,MIA,"Miami, FL",V,228.00,1071.00,0.00
D,13461,MQY,"Smyrna, TN",V,4.00,,
D,13487,MSP,"Minneapolis, MN",V,49.00,,
D,13256,MFE,"Mission/McAllen/Edinburg, TX",V,2.00,2.00,0.00
D,13367,MLI,"Moline, IL",V,1.00,,
D,13277,MGM,"Montgomery, AL",V,13.00,,
D,13032,LNS,"Lancaster, PA",V,1.00,,
D,15381,TVF,"Thief River Falls, MN",V,112.00,391.00,0.00
D,10298,ANB,"Anniston, AL",V,2.00,,
D,14512,RFD,"Rockford, IL",V,1.00,2.00,0.00
D,15016,STL,"St. Louis, MO",V,3.00,,
D,14683,SAT,"San Antonio, TX",V,1.00,,
D,12055,GYY,"Gary, IN",V,1.00,,
D,11980,GRI,"Grand Island, NE",V,2.00,4.00,0.00
D,14814,SHV,"Shreveport, LA",V,1.00,9.00,0.00
D,13061,LRD,"Laredo, TX",V,37.00,68.00,0.00
D,15376,TUS,"Tucson, AZ",V,1.00,0.00,0.00
D,11140,CRP,"Corpus Christi, TX",V,1.00,,
D,10194,AFW,"Dallas/Fort Worth, TX",V,3.00,,
D,11996,GSP,"Greer, SC",V,3.00,,
D,10216,AHN,"Athens, GA",V,1.00,,
D,14098,PHF,"Newport News/Williamsburg, VA",V,1.00,2.00,0.00
D,13029,LNK,"Lincoln, NE",V,1.00,4.00,0.00
D,15043,SUS,"St. Louis, MO",V,1.00,,
D,10785,BTV,"Burlington, VT",V,2.00,,
D,11823,FWA,"Fort Wayne, IN",V,1.00,,
D,13898,OPF,"Miami, FL",V,62.00,315.00,0.00
D,10747,BRO,"Brownsville, TX",V,5.00,27.00,0.00
D,11871,GDC,"Greenville, SC",V,1.00,,
D,11086,CNO,"Chino, CA",V,1.00,1.00,0.00
D,12265,IAG,"Niagara Falls, NY",V,3.00,,
D,10980,CHA,"Chattanooga, TN",V,7.00,,
D,11637,FAR,"Fargo, ND",V,2.00,,
D,13255,MFD,"Mansfield, OH",V,4.00,3.00,0.00
D,15153,TCL,"Tuscaloosa, AL",V,2.00,,
D,14656,RWI,"Rocky Mount, NC",V,2.00,13.00,0.00
D,10397,ATL,"Atlanta, GA",V,2.00,0.00,0.00
D,10821,BWI,"Baltimore, MD",V,80.00,0.00,0.00
D,10599,BHM,"Birmingham, AL",V,1.00,0.00,0.00
D,10434,AVP,"Scranton/Wilkes-Barre, PA",V,2.00,0.00,0.00
D,12323,ILM,"Wilmington, NC",V,1.00,0.00,0.00
D,11193,CVG,"Cincinnati, OH",V,2.00,0.00,0.00
D,11042,CLE,"Cleveland, OH",V,3.00,0.00,0.00
D,11109,COS,"Colorado Springs, CO",V,14.00,0.00,0.00
D,11298,DFW,"Dallas/Fort Worth, TX",V,2.00,0.00,0.00
D,11292,DEN,"Denver, CO",V,2.00,0.00,0.00
D,11433,DTW,"Detroit, MI",V,1.00,0.00,0.00
D,11391,DQK,"Fort Drum, NY",V,8.00,0.00,0.00
D,11540,ELP,"El Paso, TX",V,7.00,0.00,0.00
D,11986,GRR,"Grand Rapids, MI",V,2.00,0.00,0.00
D,12003,GTF,"Great Falls, MT",V,1.00,0.00,0.00
D,11200,CVS,"Clovis, NM",V,2.00,0.00,0.00
D,13230,MDT,"Harrisburg, PA",V,3.00,0.00,0.00
D,12173,HNL,"Honolulu, HI",V,21.00,0.00,0.00
D,11992,GSB,"Goldsboro, NC",V,3.00,0.00,0.00
D,12339,IND,"Indianapolis, IN",V,2.00,0.00,0.00
D,13682,NIP,"Jacksonville, FL",V,5.00,0.00,0.00
D,15839,WRB,"Macon, GA",V,2.00,0.00,0.00
D,13304,MIB,"Minot, ND",V,1.00,0.00,0.00
D,12451,JAX,"Jacksonville, FL",V,5.00,0.00,0.00
D,11517,EIL,"Fairbanks, AK",V,2.00,0.00,0.00
D,13830,OGG,"Kahului, HI",V,4.00,0.00,0.00
D,13198,MCI,"Kansas City, MO",V,3.00,0.00,0.00
D,12131,HIF,"Ogden, UT",V,2.00,0.00,0.00
D,12892,LAX,"Los Angeles, CA",V,3.00,0.00,0.00
D,14197,POB,"Fayetteville, NC",V,12.00,0.00,0.00
D,13667,NGU,"Norfolk, VA",V,25.00,0.00,0.00
D,13487,MSP,"Minneapolis, MN",V,2.00,0.00,0.00
D,14475,RCA,"Rapid City, SD",V,1.00,0.00,0.00
D,14533,RIV,"Riverside, CA",V,28.00,0.00,0.00
D,15070,SWF,"Newburgh/Poughkeepsie, NY",V,10.00,0.00,0.00
D,14993,SSC,"Sumter, SC",V,1.00,0.00,0.00
D,11618,EWR,"Newark, NJ",V,2.00,0.00,0.00
D,13796,OAK,"Oakland, CA",V,3.00,0.00,0.00
D,13871,OMA,"Omaha, NE",V,2.00,0.00,0.00
D,13204,MCO,"Orlando, FL",V,1.00,0.00,0.00
D,12891,LAW,"Lawton/Fort Sill, OK",V,4.00,0.00,0.00
D,14100,PHL,"Philadelphia, PA",V,2.00,0.00,0.00
D,14107,PHX,"Phoenix, AZ",V,3.00,0.00,0.00
D,14122,PIT,"Pittsburgh, PA",V,2.00,0.00,0.00
D,14057,PDX,"Portland, OR",V,2.00,0.00,0.00
D,14512,RFD,"Rockford, IL",V,1.00,0.00,0.00
D,15016,STL,"St. Louis, MO",V,1.00,0.00,0.00
D,14869,SLC,"Salt Lake City, UT",V,1.00,0.00,0.00
D,14843,SJU,"San Juan, PR",V,1.00,0.00,0.00
D,14747,SEA,"Seattle, WA",V,90.00,0.00,0.00
D,10569,BFT,"Beaufort, SC",V,1.00,0.00,0.00
D,11775,FSD,"Sioux Falls, SD",V,1.00,0.00,0.00
D,13061,LRD,"Laredo, TX",V,7.00,0.00,0.00
D,11726,FOE,"Topeka, KS",V,10.00,0.00,0.00
D,12264,IAD,"Washington, DC",V,56.00,0.00,0.00
D,10299,ANC,"Anchorage, AK",V,74.00,0.00,0.00
D,10423,AUS,"Austin, TX",V,2.00,0.00,0.00
D,11982,GRK,"Killeen, TX",V,18.00,0.00,0.00
D,10194,AFW,"Dallas/Fort Worth, TX",V,134.00,0.00,0.00
D,11996,GSP,"Greer, SC",V,3.00,0.00,0.00
D,13700,NKX,"San Diego, CA",V,2.00,0.00,0.00
D,16133,YNG,"Youngstown/Warren, OH",V,1.00,0.00,0.00
D,11884,GEG,"Spokane, WA",V,2.00,0.00,0.00
D,11337,DLH,"Duluth, MN",V,1.00,0.00,0.00
D,10559,BFI,"Seattle, WA",V,12.00,0.00,0.00
D,15422,UAM,"Guam, TT",V,31.00,0.00,0.00
D,10581,BGR,"Bangor, ME",V,5.00,0.00,0.00
D,15045,SUU,"Fairfield, CA",V,1.00,0.00,0.00
D,13662,NGF,"Kaneohe, HI",V,7.00,0.00,0.00
D,13791,NZY,"San Diego, CA",V,1.00,0.00,0.00
D,15057,SVN,"Savannah, GA",V,3.00,0.00,0.00
D,10785,BTV,"Burlington, VT",V,1.00,0.00,0.00
D,12134,HIK,"Honolulu, HI",V,14.00,0.00,0.00
D,11487,EDF,"Anchorage, AK",V,3.00,0.00,0.00
D,13697,N1C,"Cherry Point, NC",V,13.00,0.00,0.00
D,12187,HOP,"Hopkinsville, KY",V,10.00,0.00,0.00
D,13772,NUW,"Whidbey Island, WA",V,1.00,0.00,0.00
D,13785,NYL,"Yuma, AZ",V,2.00,0.00,0.00
D,10615,BIF,"El Paso, TX",V,14.00,0.00,0.00
D,12206,HRL,"Harlingen/San Benito, TX",V,7.00,0.00,0.00
D,12947,LFI,"Newport News/Hampton, VA",V,1.00,0.00,0.00
D,10540,BED,"Bedford, MA",V,4.00,0.00,0.00
D,15550,VAD,"Valdosta, GA",V,1.00,0.00,0.00
D,11630,FAI,"Fairbanks, AK",V,2.00,0.00,0.00
D,13756,NTD,"Port Hueneme, CA",V,2.00,0.00,0.00
D,10172,ADW,"Camp Springs, MD",V,14.00,0.00,0.00
D,12016,GUM,"Guam, TT",V,6.00,0.00,0.00
D,10560,BFK,"Aurora, CO",V,1.00,0.00,0.00
D,15154,TCM,"Tacoma, WA",V,16.00,0.00,0.00
D,15624,VPS,"Valparaiso, FL",V,1.00,0.00,0.00
D,14618,RQZ,"Mary Esther, FL",V,3.00,0.00,0.00
D,10257,ALB,"Albany, NY",V,1.00,0.00,0.00
D,10397,ATL,"Atlanta, GA",V,1.00,0.00,0.00
D,11641,FAY,"Fayetteville, NC",V,1.00,,
D,11057,CLT,"Charlotte, NC",V,1.00,0.00,0.00
D,13232,MDW,"Chicago, IL",V,1.00,0.00,0.00
D,11066,CMH,"Columbus, OH",V,1.00,0.00,0.00
D,11423,DSM,"Des Moines, IA",V,1.00,,
D,12003,GTF,"Great Falls, MT",V,1.00,,
D,11459,DYS,"Abilene, TX",V,2.00,0.00,0.00
D,13230,MDT,"Harrisburg, PA",V,4.00,0.00,0.00
D,11668,FFO,"Dayton, OH",V,1.00,,
D,12339,IND,"Indianapolis, IN",V,4.00,0.00,0.00
D,13498,MTC,"Mt. Clemens, MI",V,1.00,0.00,0.00
D,14853,SKF,"San Antonio, TX",V,1.00,0.00,0.00
D,11344,DMA,"Tucson, AZ",V,3.00,0.00,0.00
D,13077,LSF,"Columbus, GA",V,3.00,0.00,0.00
D,13461,MQY,"Smyrna, TN",V,2.00,0.00,0.00
D,13487,MSP,"Minneapolis, MN",V,1.00,0.00,0.00
D,14533,RIV,"Riverside, CA",V,33.00,0.00,0.00
D,15070,SWF,"Newburgh/Poughkeepsie, NY",V,1.00,,
D,10731,BQK,"Brunswick, GA",V,1.00,,
D,13851,OKC,"Oklahoma City, OK",V,1.00,0.00,0.00
D,13871,OMA,"Omaha, NE",V,2.00,0.00,0.00
D,13891,ONT,"Ontario, CA",V,5.00,0.00,0.00
D,14107,PHX,"Phoenix, AZ",V,1.00,0.00,0.00
D,14122,PIT,"Pittsburgh, PA",V,2.00,0.00,0.00
D,14057,PDX,"Portland, OR",V,2.00,0.00,0.00
D,14524,RIC,"Richmond, VA",V,2.00,0.00,0.00
D,14842,SJT,"San Angelo, TX",V,1.00,,
D,14489,RDM,"Bend/Redmond, OR",V,2.00,0.00,0.00
D,14869,SLC,"Salt Lake City, UT",V,1.00,,
D,14679,SAN,"San Diego, CA",V,2.00,0.00,0.00
D,14831,SJC,"San Jose, CA",V,3.00,0.00,0.00
D,11643,FBK,"Fairbanks, AK",V,3.00,,
D,10569,BFT,"Beaufort, SC",V,2.00,,
D,15376,TUS,"Tucson, AZ",V,59.00,,
D,10299,ANC,"Anchorage, AK",V,1.00,,
D,10423,AUS,"Austin, TX",V,2.00,0.00,0.00
D,11982,GRK,"Killeen, TX",V,29.00,0.00,0.00
D,15249,TLH,"Tallahassee, FL",V,1.00,,
D,16218,YUM,"Yuma, AZ",V,3.00,0.00,0.00
D,10581,BGR,"Bangor, ME",V,1.00,0.00,0.00
D,15138,TBN,"Fort Leonard Wood, MO",V,1.00,,
D,15057,SVN,"Savannah, GA",V,2.00,0.00,0.00
D,13697,N1C,"Cherry Point, NC",V,7.00,0.00,0.00
D,10558,BFF,"Scottsbluff, NE",V,1.00,0.00,0.00
D,13546,MWH,"Moses Lake, WA",V,2.00,0.00,0.00
D,12187,HOP,"Hopkinsville, KY",V,5.00,0.00,0.00
D,10615,BIF,"El Paso, TX",V,10.00,0.00,0.00
D,13087,LSV,"Las Vegas, NV",V,3.00,0.00,0.00
D,12206,HRL,"Harlingen/San Benito, TX",V,3.00,0.00,0.00
D,11630,FAI,"Fairbanks, AK",V,3.00,,
D,13486,MSO,"Missoula, MT",V,2.00,0.00,0.00
D,13076,LSE,"La Crosse, WI",V,1.00,0.00,0.00
D,15154,TCM,"Tacoma, WA",V,2.00,0.00,0.00
D,14009,PAM,"Panama City, FL",V,1.00,0.00,0.00
D,15380,TVC,"Traverse City, MI",V,2.00,0.00,0.00
D,11298,DFW,"Dallas/Fort Worth, TX",V,1.00,32.00,0.00
D,11697,FLL,"Fort Lauderdale, FL",V,1.00,128.00,0.00
D,12266,IAH,"Houston, TX",V,1.00,20.00,0.00
D,12892,LAX,"Los Angeles, CA",V,35.00,1413.00,0.00
D,13303,MIA,"Miami, FL",V,72.00,3885.00,0.00
D,12478,JFK,"New York, NY",V,17.00,557.00,0.00
D,14100,PHL,"Philadelphia, PA",V,1.00,121.00,0.00
D,14843,SJU,"San Juan, PR",V,1.00,1.00,0.00
D,10299,ANC,"Anchorage, AK",V,74.00,6566.00,0.00
D,14222,PPG,"Pago Pago, TT",V,13.00,99.00,0.00
D,11995,GSO,"Greensboro/High Point, NC",V,68.00,836.00,0.00
D,12173,HNL,"Honolulu, HI",V,86.00,452.00,1209.00
D,12892,LAX,"Los Angeles, CA",V,3.00,26.00,0.00
D,14753,SEM,"Selma, AL",V,1.00,,
D,13891,ONT,"Ontario, CA",V,68.00,837.00,0.00
D,12016,GUM,"Guam, TT",V,121.00,524.00,488.00
D,10140,ABQ,"Albuquerque, NM",V,1.00,0.00,0.00
D,12054,GYR,"Goodyear, AZ",V,1.00,0.00,0.00
D,16711,NV4,"Reno, NV",V,2.00,0.00,0.00
D,15374,TUP,"Tupelo, MS",V,1.00,0.00,0.00
D,10599,BHM,"Birmingham, AL",V,2.00,0.00,0.00
D,14574,ROA,"Roanoke, VA",V,1.00,0.00,0.00
D,10792,BUF,"Buffalo, NY",V,1.00,0.00,0.00
D,15295,TOL,"Toledo, OH",V,1.00,1.00,0.00
D,10171,ADS,"Dallas, TX",V,15.00,0.00,0.00
D,10994,CHS,"Charleston, SC",V,1.00,5.00,0.00
D,10683,BMG,"Bloomington, IN",V,1.00,0.00,0.00
D,11066,CMH,"Columbus, OH",V,1.00,1.00,0.00
D,11267,DAY,"Dayton, OH",V,1.00,0.00,0.00
D,11540,ELP,"El Paso, TX",V,13.00,26.00,0.00
D,11697,FLL,"Fort Lauderdale, FL",V,1.00,3.00,0.00
D,11986,GRR,"Grand Rapids, MI",V,1.00,0.00,0.00
D,11415,DRT,"Del Rio, TX",V,22.00,82.00,0.00
D,12266,IAH,"Houston, TX",V,1.00,2.00,0.00
D,12191,HOU,"Houston, TX",V,6.00,0.00,0.00
D,13151,LZU,"Lawrenceville, GA",V,1.00,7.00,0.00
D,13198,MCI,"Kansas City, MO",V,6.00,0.00,0.00
D,12955,LGC,"LaGrange, GA",V,1.00,0.00,0.00
D,14730,SDF,"Louisville, KY",V,4.00,0.00,0.00
D,12896,LBB,"Lubbock, TX",V,1.00,0.00,0.00
D,13341,MKC,"Kansas City, MO",V,1.00,3.00,0.00
D,13244,MEM,"Memphis, TN",V,2.00,1.00,0.00
D,13461,MQY,"Smyrna, TN",V,1.00,0.00,0.00
D,13487,MSP,"Minneapolis, MN",V,1.00,0.00,0.00
D,15054,SVH,"Statesville, NC",V,1.00,0.00,0.00
D,13277,MGM,"Montgomery, AL",V,9.00,0.00,0.00
D,10693,BNA,"Nashville, TN",V,1.00,0.00,0.00
D,13344,MKG,"Muskegon, MI",V,1.00,3.00,0.00
D,13796,OAK,"Oakland, CA",V,1.00,0.00,0.00
D,15919,XNA,"Fayetteville, AR",V,2.00,0.00,0.00
D,13851,OKC,"Oklahoma City, OK",V,3.00,0.00,0.00
D,13871,OMA,"Omaha, NE",V,1.00,0.00,0.00
D,14107,PHX,"Phoenix, AZ",V,3.00,0.00,0.00
D,14492,RDU,"Raleigh/Durham, NC",V,1.00,4.00,0.00
D,15016,STL,"St. Louis, MO",V,2.00,0.00,0.00
D,14683,SAT,"San Antonio, TX",V,2.00,0.00,0.00
D,12055,GYY,"Gary, IN",V,3.00,8.00,0.00
D,11980,GRI,"Grand Island, NE",V,3.00,6.00,0.00
D,13061,LRD,"Laredo, TX",V,30.00,50.00,0.00
D,15376,TUS,"Tucson, AZ",V,1.00,2.00,0.00
D,15370,TUL,"Tulsa, OK",V,1.00,0.00,0.00
D,16091,YIP,"Detroit, MI",V,11.00,6.00,0.00
D,12278,ICT,"Wichita, KS",V,1.00,0.00,0.00
D,11140,CRP,"Corpus Christi, TX",V,1.00,0.00,0.00
D,10194,AFW,"Dallas/Fort Worth, TX",V,4.00,0.00,0.00
D,11996,GSP,"Greer, SC",V,4.00,7.00,0.00
D,14685,SAV,"Savannah, GA",V,1.00,0.00,0.00
D,10216,AHN,"Athens, GA",V,2.00,0.00,0.00
D,15043,SUS,"St. Louis, MO",V,3.00,0.00,0.00
D,11430,DTO,"Denton, TX",V,2.00,0.00,0.00
D,15412,TYS,"Knoxville, TN",V,1.00,1.00,0.00
D,12228,HUF,"Terre Haute, IN",V,1.00,0.00,0.00
D,14321,PWM,"Portland, ME",V,3.00,0.00,0.00
D,10135,ABE,"Allentown/Bethlehem/Easton, PA",V,1.00,3.00,0.00
D,11823,FWA,"Fort Wayne, IN",V,2.00,0.00,0.00
D,13785,NYL,"Yuma, AZ",V,2.00,0.00,0.00
D,11049,CLL,"College Station/Bryan, TX",V,6.00,0.00,0.00
D,11871,GDC,"Greenville, SC",V,1.00,0.00,0.00
D,11086,CNO,"Chino, CA",V,4.00,10.00,0.00
D,12265,IAG,"Niagara Falls, NY",V,3.00,0.00,0.00
D,10980,CHA,"Chattanooga, TN",V,2.00,3.00,0.00
D,13464,MRC,"Columbia, TN",V,1.00,3.00,0.00
D,11721,FNT,"Flint, MI",V,1.00,0.00,0.00
D,13829,OGD,"Ogden, UT",V,1.00,2.00,0.00
D,13255,MFD,"Mansfield, OH",V,7.00,8.00,0.00
D,15153,TCL,"Tuscaloosa, AL",V,17.00,0.00,0.00
D,14656,RWI,"Rocky Mount, NC",V,2.00,0.00,0.00
D,14877,SLN,"Salina, KS",V,2.00,0.00,0.00
D,10279,AMA,"Amarillo, TX",V,6.00,,
D,15374,TUP,"Tupelo, MS",V,1.00,1.00,0.00
D,10599,BHM,"Birmingham, AL",V,1.00,,
D,10792,BUF,"Buffalo, NY",V,1.00,,
D,15295,TOL,"Toledo, OH",V,8.00,15.00,0.00
D,13232,MDW,"Chicago, IL",V,3.00,,
D,13930,ORD,"Chicago, IL",V,6.00,,
D,11193,CVG,"Cincinnati, OH",V,2.00,6.00,0.00
D,11042,CLE,"Cleveland, OH",V,5.00,2.00,0.00
D,10868,CAE,"Columbia, SC",V,4.00,,
D,14488,RDG,"Reading, PA",V,2.00,2.00,0.00
D,11259,DAL,"Dallas, TX",V,3.00,18.00,0.00
D,11267,DAY,"Dayton, OH",V,2.00,7.00,0.00
D,11423,DSM,"Des Moines, IA",V,1.00,,
D,11540,ELP,"El Paso, TX",V,107.00,115.00,0.00
D,11986,GRR,"Grand Rapids, MI",V,2.00,5.00,0.00
D,11995,GSO,"Greensboro/High Point, NC",V,4.00,6.00,0.00
D,11415,DRT,"Del Rio, TX",V,14.00,31.00,0.00
D,12191,HOU,"Houston, TX",V,1.00,,
D,12339,IND,"Indianapolis, IN",V,33.00,243.00,0.00
D,13198,MCI,"Kansas City, MO",V,63.00,5.00,0.00
D,12992,LIT,"Little Rock, AR",V,19.00,5.00,0.00
D,14853,SKF,"San Antonio, TX",V,1.00,,
D,14730,SDF,"Louisville, KY",V,54.00,34.00,0.00
D,13341,MKC,"Kansas City, MO",V,1.00,0.00,0.00
D,13244,MEM,"Memphis, TN",V,9.00,32.00,0.00
D,13461,MQY,"Smyrna, TN",V,17.00,16.00,0.00
D,13342,MKE,"Milwaukee, WI",V,2.00,,
D,13487,MSP,"Minneapolis, MN",V,1.00,,
D,13256,MFE,"Mission/McAllen/Edinburg, TX",V,11.00,9.00,0.00
D,15054,SVH,"Statesville, NC",V,1.00,,
D,13277,MGM,"Montgomery, AL",V,1.00,,
D,10185,AEX,"Alexandria, LA",V,1.00,,
D,13344,MKG,"Muskegon, MI",V,1.00,5.00,0.00
D,13796,OAK,"Oakland, CA",V,4.00,,
D,13851,OKC,"Oklahoma City, OK",V,4.00,,
D,13871,OMA,"Omaha, NE",V,1.00,3.00,0.00
D,13891,ONT,"Ontario, CA",V,2.00,,
D,11376,DPA,"Chicago, IL",V,1.00,2.00,0.00
D,14307,PVD,"Providence, RI",V,1.00,,
D,14492,RDU,"Raleigh/Durham, NC",V,1.00,2.00,0.00
D,14633,RST,"Rochester, MN",V,1.00,,
D,14512,RFD,"Rockford, IL",V,1.00,9.00,0.00
D,15016,STL,"St. Louis, MO",V,11.00,0.00,0.00
D,14683,SAT,"San Antonio, TX",V,8.00,19.00,0.00
D,12055,GYY,"Gary, IN",V,5.00,11.00,0.00
D,11980,GRI,"Grand Island, NE",V,15.00,35.00,0.00
D,14814,SHV,"Shreveport, LA",V,43.00,9.00,0.00
D,13061,LRD,"Laredo, TX",V,153.00,260.00,0.00
D,15376,TUS,"Tucson, AZ",V,21.00,26.00,0.00
D,15370,TUL,"Tulsa, OK",V,1.00,,
D,14027,PBI,"West Palm Beach/Palm Beach, FL",V,1.00,,
D,12197,HPN,"White Plains, NY",V,1.00,,
D,16091,YIP,"Detroit, MI",V,321.00,43.00,0.00
D,10329,APF,"Naples, FL",V,1.00,,
D,12278,ICT,"Wichita, KS",V,14.00,1.00,0.00
D,10423,AUS,"Austin, TX",V,1.00,8.00,0.00
D,10194,AFW,"Dallas/Fort Worth, TX",V,1.00,5.00,0.00
D,15167,TEB,"Teterboro, NJ",V,1.00,,
D,14259,PSM,"Portsmouth, NH",V,1.00,7.00,0.00
D,11996,GSP,"Greer, SC",V,7.00,3.00,0.00
D,14685,SAV,"Savannah, GA",V,1.00,,
D,10268,ALO,"Waterloo, IA",V,9.00,2.00,0.00
D,14696,SBN,"South Bend, IN",V,1.00,1.00,0.00
D,14098,PHF,"Newport News/Williamsburg, VA",V,1.00,2.00,0.00
D,10559,BFI,"Seattle, WA",V,1.00,2.00,0.00
D,12136,HIO,"Hillsboro, OR",V,1.00,,
D,14736,SDM,"San Diego, CA",V,4.00,3.00,0.00
D,15043,SUS,"St. Louis, MO",V,12.00,5.00,0.00
D,11612,EVV,"Evansville, IN",V,5.00,1.00,0.00
D,15412,TYS,"Knoxville, TN",V,1.00,4.00,0.00
D,13947,OSC,"Oscoda, MI",V,2.00,0.00,0.00
D,12228,HUF,"Terre Haute, IN",V,1.00,1.00,0.00
D,10949,CEY,"Murray, KY",V,1.00,,
D,10558,BFF,"Scottsbluff, NE",V,1.00,,
D,11823,FWA,"Fort Wayne, IN",V,7.00,,
D,10747,BRO,"Brownsville, TX",V,46.00,178.00,0.00
D,12149,HKY,"Hickory, NC",V,1.00,1.00,0.00
D,11871,GDC,"Greenville, SC",V,4.00,1.00,0.00
D,11086,CNO,"Chino, CA",V,8.00,33.00,0.00
D,12265,IAG,"Niagara Falls, NY",V,21.00,2.00,0.00
D,12598,JZT,"Arlington, TX",V,10.00,1.00,0.00
D,10980,CHA,"Chattanooga, TN",V,2.00,3.00,0.00
D,12945,LEX,"Lexington, KY",V,1.00,11.00,0.00
D,11624,EYW,"Key West, FL",V,1.00,,
D,11308,DHN,"Dothan, AL",V,3.00,,
D,13464,MRC,"Columbia, TN",V,1.00,,
D,11471,EAU,"Eau Claire, WI",V,1.00,,
D,11637,FAR,"Fargo, ND",V,1.00,,
D,11721,FNT,"Flint, MI",V,2.00,,
D,13076,LSE,"La Crosse, WI",V,1.00,0.00,0.00
D,14150,PLN,"Pellston, MI",V,3.00,,
D,12388,ISM,"Orlando, FL",V,1.00,,
D,12884,LAN,"Lansing, MI",V,1.00,,
D,10519,BCT,"Boca Raton, FL",V,16.00,,
D,10427,AUZ,"Aurora, IL",V,8.00,,
D,13255,MFD,"Mansfield, OH",V,24.00,41.00,0.00
D,15153,TCL,"Tuscaloosa, AL",V,1.00,,
D,14877,SLN,"Salina, KS",V,1.00,,
D,16582,GA5,"Thomson, GA",V,3.00,,
D,10874,CAK,"Akron, OH",K,131.00,0.00,0.00
D,10994,CHS,"Charleston, SC",K,546.00,0.00,0.00
D,11066,CMH,"Columbus, OH",K,135.00,0.00,0.00
D,14635,RSW,"Fort Myers, FL",K,10.00,0.00,0.00
D,10529,BDL,"Hartford, CT",K,197.00,0.00,0.00
D,12217,HSV,"Huntsville, AL",K,43.00,0.00,0.00
D,12391,ISP,"Islip, NY",K,65.00,0.00,0.00
D,12451,JAX,"Jacksonville, FL",K,51.00,0.00,0.00
D,12889,LAS,"Las Vegas, NV",K,16.00,0.00,0.00
D,14730,SDF,"Louisville, KY",K,92.00,0.00,0.00
D,10693,BNA,"Nashville, TN",K,34.00,0.00,0.00
D,13495,MSY,"New Orleans, LA",K,212.00,0.00,0.00
D,13931,ORF,"Norfolk, VA",K,281.00,0.00,0.00
D,15919,XNA,"Fayetteville, AR",K,74.00,0.00,0.00
D,13851,OKC,"Oklahoma City, OK",K,25.00,0.00,0.00
D,13871,OMA,"Omaha, NE",K,1.00,0.00,0.00
D,13204,MCO,"Orlando, FL",K,8.00,0.00,0.00
D,14122,PIT,"Pittsburgh, PA",K,125.00,0.00,0.00
D,14307,PVD,"Providence, RI",K,165.00,0.00,0.00
D,14524,RIC,"Richmond, VA",K,199.00,0.00,0.00
D,14683,SAT,"San Antonio, TX",K,17.00,0.00,0.00
D,14771,SFO,"San Francisco, CA",K,27.00,0.00,0.00
D,15096,SYR,"Syracuse, NY",K,9.00,0.00,0.00
D,15304,TPA,"Tampa, FL",K,349.00,0.00,0.00
D,15370,TUL,"Tulsa, OK",K,36.00,0.00,0.00
D,14027,PBI,"West Palm Beach/Palm Beach, FL",K,33.00,0.00,0.00
D,12197,HPN,"White Plains, NY",K,4.00,0.00,0.00
D,14986,SRQ,"Sarasota/Bradenton, FL",K,6.00,0.00,0.00
D,14685,SAV,"Savannah, GA",K,12.00,0.00,0.00
D,10781,BTR,"Baton Rouge, LA",V,4.00,0.00,0.00
D,15374,TUP,"Tupelo, MS",V,1.00,0.00,0.00
D,13930,ORD,"Chicago, IL",V,1.00,0.00,0.00
D,11433,DTW,"Detroit, MI",V,1.00,0.00,0.00
D,15356,TTN,"Trenton, NJ",V,1.00,0.00,0.00
D,13487,MSP,"Minneapolis, MN",V,1.00,0.00,0.00
D,13495,MSY,"New Orleans, LA",V,1.00,0.00,0.00
D,15919,XNA,"Fayetteville, AR",V,1.00,0.00,0.00
D,11953,GNV,"Gainesville, FL",V,3.00,0.00,0.00
D,14492,RDU,"Raleigh/Durham, NC",V,1.00,0.00,0.00
D,16091,YIP,"Detroit, MI",V,1.00,0.00,0.00
D,12278,ICT,"Wichita, KS",V,1.00,0.00,0.00
D,10216,AHN,"Athens, GA",V,1.00,0.00,0.00
D,14696,SBN,"South Bend, IN",V,1.00,0.00,0.00
D,12951,LFT,"Lafayette, LA",V,1.00,0.00,0.00
D,12149,HKY,"Hickory, NC",V,1.00,0.00,0.00
D,12884,LAN,"Lansing, MI",V,1.00,0.00,0.00
D,10647,BKL,"Cleveland, OH",V,2.00,0.00,0.00
D,10821,BWI,"Baltimore, MD",V,1.00,0.00,0.00
D,10599,BHM,"Birmingham, AL",V,2.00,0.00,0.00
D,10721,BOS,"Boston, MA",V,7.00,0.00,0.00
D,10994,CHS,"Charleston, SC",V,15.00,0.00,0.00
D,13232,MDW,"Chicago, IL",V,6.00,0.00,0.00
D,13930,ORD,"Chicago, IL",V,1.00,0.00,0.00
